episodio,recompensa,epsilon,tubos_pasados
3360,-6.30,0.8454,0
3361,-7.50,0.8453,0
3362,-6.30,0.8453,0
3363,-7.50,0.8452,0
3364,-5.70,0.8452,0
3365,-2.70,0.8451,0
3366,-8.10,0.8451,0
3367,-6.30,0.8451,0
3368,-5.10,0.8450,0
3369,-7.50,0.8450,0
3370,-3.90,0.8449,0
3371,-8.10,0.8449,0
3372,-7.50,0.8448,0
3373,-8.10,0.8448,0
3374,-6.90,0.8448,0
3375,-4.50,0.8447,0
3376,-6.30,0.8447,0
3377,-6.90,0.8446,0
3378,-8.10,0.8446,0
3379,-5.70,0.8445,0
3380,-7.50,0.8445,0
3381,-8.10,0.8445,0
3382,-7.50,0.8444,0
3383,-5.10,0.8444,0
3384,-7.50,0.8443,0
3385,-6.90,0.8443,0
3386,-3.90,0.8443,0
3387,-5.70,0.8442,0
3388,-7.50,0.8442,0
3389,-3.30,0.8441,0
3390,-7.50,0.8441,0
3391,-4.50,0.8440,0
3392,-5.70,0.8440,0
3393,-4.50,0.8440,0
3394,-7.50,0.8439,0
3395,-6.90,0.8439,0
3396,-8.10,0.8438,0
3397,-6.90,0.8438,0
3398,-7.50,0.8437,0
3399,-5.70,0.8437,0
3400,-5.10,0.8437,0
3401,-4.50,0.8436,0
3402,-6.90,0.8436,0
3403,-7.50,0.8435,0
3404,-3.30,0.8435,0
3405,-6.90,0.8435,0
3406,-8.10,0.8434,0
3407,-8.10,0.8434,0
3408,-8.10,0.8433,0
3409,-5.70,0.8433,0
3410,-8.70,0.8432,0
3411,-8.10,0.8432,0
3412,-7.50,0.8432,0
3413,-6.90,0.8431,0
3414,-6.90,0.8431,0
3415,-5.70,0.8430,0
3416,-7.50,0.8430,0
3417,-6.90,0.8429,0
3418,-7.50,0.8429,0
3419,-6.90,0.8429,0
3420,-6.30,0.8428,0
3421,-6.30,0.8428,0
3422,-7.50,0.8427,0
3423,-3.90,0.8427,0
3424,-6.90,0.8426,0
3425,-7.50,0.8426,0
3426,-8.70,0.8426,0
3427,-8.70,0.8425,0
3428,-5.70,0.8425,0
3429,-6.90,0.8424,0
3430,-5.70,0.8424,0
3431,-6.90,0.8424,0
3432,-6.90,0.8423,0
3433,-5.70,0.8423,0
3434,-6.90,0.8422,0
3435,-8.10,0.8422,0
3436,-8.10,0.8421,0
3437,-6.30,0.8421,0
3438,-6.30,0.8421,0
3439,-3.90,0.8420,0
3440,-7.50,0.8420,0
3441,-7.50,0.8419,0
3442,-6.30,0.8419,0
3443,-6.90,0.8418,0
3444,-7.50,0.8418,0
3445,-7.50,0.8418,0
3446,-6.30,0.8417,0
3447,-6.30,0.8417,0
3448,-5.70,0.8416,0
3449,-8.70,0.8416,0
3450,-2.70,0.8416,0
3451,-5.10,0.8415,0
3452,-5.70,0.8415,0
3453,-7.50,0.8414,0
3454,-6.90,0.8414,0
3455,-6.90,0.8413,0
3456,-4.50,0.8413,0
3457,-6.30,0.8413,0
3458,-6.30,0.8412,0
3459,-8.70,0.8412,0
3460,-6.30,0.8411,0
3461,-5.70,0.8411,0
3462,-6.90,0.8410,0
3463,-5.10,0.8410,0
3464,-6.30,0.8410,0
3465,-5.70,0.8409,0
3466,-8.70,0.8409,0
3467,-6.30,0.8408,0
3468,-8.10,0.8408,0
3469,-6.30,0.8408,0
3470,-6.90,0.8407,0
3471,-6.30,0.8407,0
3472,-7.50,0.8406,0
3473,-7.50,0.8406,0
3474,-6.90,0.8405,0
3475,-7.50,0.8405,0
3476,-8.10,0.8405,0
3477,-8.10,0.8404,0
3478,-5.10,0.8404,0
3479,-8.10,0.8403,0
3480,-6.30,0.8403,0
3481,-7.50,0.8403,0
3482,-6.90,0.8402,0
3483,-6.30,0.8402,0
3484,-4.50,0.8401,0
3485,-5.70,0.8401,0
3486,-8.70,0.8400,0
3487,-7.50,0.8400,0
3488,-7.50,0.8400,0
3489,-6.30,0.8399,0
3490,-6.90,0.8399,0
3491,-7.50,0.8398,0
3492,-3.90,0.8398,0
3493,-5.70,0.8397,0
3494,-6.30,0.8397,0
3495,-5.70,0.8397,0
3496,-7.50,0.8396,0
3497,-6.30,0.8396,0
3498,-4.50,0.8395,0
3499,-3.30,0.8395,0
3500,-7.50,0.8395,0
3501,-8.10,0.8394,0
3502,-8.10,0.8394,0
3503,-8.10,0.8393,0
3504,-5.10,0.8393,0
3505,-8.10,0.8392,0
3506,-8.10,0.8392,0
3507,-5.70,0.8392,0
3508,-8.10,0.8391,0
3509,-6.90,0.8391,0
3510,-6.30,0.8390,0
3511,-5.70,0.8390,0
3512,-7.50,0.8389,0
3513,-4.50,0.8389,0
3514,-5.70,0.8389,0
3515,-7.50,0.8388,0
3516,-5.10,0.8388,0
3517,-7.50,0.8387,0
3518,-6.30,0.8387,0
3519,-5.70,0.8387,0
3520,-6.90,0.8386,0
3521,-7.50,0.8386,0
3522,-2.70,0.8385,0
3523,-7.50,0.8385,0
3524,-4.50,0.8384,0
3525,-7.50,0.8384,0
3526,-6.90,0.8384,0
3527,-6.90,0.8383,0
3528,-4.50,0.8383,0
3529,-7.50,0.8382,0
3530,-8.10,0.8382,0
3531,-8.10,0.8382,0
3532,-6.90,0.8381,0
3533,-8.10,0.8381,0
3534,-6.90,0.8380,0
3535,-7.50,0.8380,0
3536,-7.50,0.8379,0
3537,-7.50,0.8379,0
3538,-6.30,0.8379,0
3539,-6.90,0.8378,0
3540,-6.90,0.8378,0
3541,-7.50,0.8377,0
3542,-7.50,0.8377,0
3543,-6.90,0.8377,0
3544,-8.10,0.8376,0
3545,-7.50,0.8376,0
3546,-6.30,0.8375,0
3547,-8.10,0.8375,0
3548,-7.50,0.8374,0
3549,-6.90,0.8374,0
3550,-6.90,0.8374,0
3551,-7.50,0.8373,0
3552,-7.50,0.8373,0
3553,-7.50,0.8372,0
3554,-8.10,0.8372,0
3555,-8.10,0.8371,0
3556,-7.50,0.8371,0
3557,-3.90,0.8371,0
3558,-6.90,0.8370,0
3559,-8.10,0.8370,0
3560,-8.10,0.8369,0
3561,-5.70,0.8369,0
3562,-6.90,0.8369,0
3563,-7.50,0.8368,0
3564,-6.90,0.8368,0
3565,-5.10,0.8367,0
3566,-6.30,0.8367,0
3567,-6.90,0.8366,0
3568,-3.30,0.8366,0
3569,-2.10,0.8366,0
3570,-6.90,0.8365,0
3571,-8.10,0.8365,0
3572,-5.70,0.8364,0
3573,-6.90,0.8364,0
3574,-5.10,0.8364,0
3575,-8.10,0.8363,0
3576,-6.90,0.8363,0
3577,-6.90,0.8362,0
3578,-3.90,0.8362,0
3579,-6.30,0.8361,0
3580,-7.50,0.8361,0
3581,-5.10,0.8361,0
3582,-5.70,0.8360,0
3583,-7.50,0.8360,0
3584,-6.30,0.8359,0
3585,-7.50,0.8359,0
3586,-6.30,0.8359,0
3587,-8.10,0.8358,0
3588,-6.90,0.8358,0
3589,-5.70,0.8357,0
3590,-8.70,0.8357,0
3591,-7.50,0.8356,0
3592,-7.50,0.8356,0
3593,-7.50,0.8356,0
3594,-7.50,0.8355,0
3595,-3.90,0.8355,0
3596,-6.90,0.8354,0
3597,-6.90,0.8354,0
3598,-8.70,0.8353,0
3599,-7.50,0.8353,0
3600,-6.90,0.8353,0
3601,-6.90,0.8352,0
3602,-8.10,0.8352,0
3603,-8.10,0.8351,0
3604,-7.50,0.8351,0
3605,-6.30,0.8351,0
3606,-7.50,0.8350,0
3607,-7.50,0.8350,0
3608,-4.50,0.8349,0
3609,-6.90,0.8349,0
3610,-5.70,0.8348,0
3611,-7.50,0.8348,0
3612,-7.50,0.8348,0
3613,-6.30,0.8347,0
3614,-2.10,0.8347,0
3615,-3.90,0.8346,0
3616,-5.70,0.8346,0
3617,-7.50,0.8346,0
3618,-8.10,0.8345,0
3619,-8.10,0.8345,0
3620,-8.10,0.8344,0
3621,-6.90,0.8344,0
3622,-8.10,0.8343,0
3623,-5.70,0.8343,0
3624,-5.70,0.8343,0
3625,-8.10,0.8342,0
3626,-6.90,0.8342,0
3627,-8.10,0.8341,0
3628,-3.90,0.8341,0
3629,-7.50,0.8341,0
3630,-8.70,0.8340,0
3631,-8.10,0.8340,0
3632,-6.90,0.8339,0
3633,-2.10,0.8339,0
3634,-6.90,0.8338,0
3635,-6.30,0.8338,0
3636,-7.50,0.8338,0
3637,-8.10,0.8337,0
3638,-5.10,0.8337,0
3639,-7.50,0.8336,0
3640,-7.50,0.8336,0
3641,-6.30,0.8336,0
3642,-3.30,0.8335,0
3643,-8.10,0.8335,0
3644,-5.70,0.8334,0
3645,-5.70,0.8334,0
3646,-5.70,0.8333,0
3647,-6.30,0.8333,0
3648,-6.90,0.8333,0
3649,-6.90,0.8332,0
3650,-6.90,0.8332,0
3651,-6.30,0.8331,0
3652,-6.90,0.8331,0
3653,-6.30,0.8331,0
3654,-7.50,0.8330,0
3655,-6.90,0.8330,0
3656,-7.50,0.8329,0
3657,-8.10,0.8329,0
3658,-7.50,0.8328,0
3659,-8.10,0.8328,0
3660,-5.70,0.8328,0
3661,-6.90,0.8327,0
3662,-3.90,0.8327,0
3663,-6.90,0.8326,0
3664,-4.50,0.8326,0
3665,-6.90,0.8326,0
3666,-3.30,0.8325,0
3667,-6.90,0.8325,0
3668,-6.90,0.8324,0
3669,-6.90,0.8324,0
3670,-8.10,0.8323,0
3671,-6.90,0.8323,0
3672,-6.90,0.8323,0
3673,-3.90,0.8322,0
3674,-1.50,0.8322,0
3675,-8.10,0.8321,0
3676,-8.10,0.8321,0
3677,-6.90,0.8321,0
3678,-7.50,0.8320,0
3679,-8.70,0.8320,0
3680,-5.10,0.8319,0
3681,-5.70,0.8319,0
3682,-8.10,0.8318,0
3683,-5.70,0.8318,0
3684,-4.50,0.8318,0
3685,-5.70,0.8317,0
3686,-0.90,0.8317,0
3687,-6.30,0.8316,0
3688,-7.50,0.8316,0
3689,-6.90,0.8316,0
3690,-6.30,0.8315,0
3691,-6.30,0.8315,0
3692,-7.50,0.8314,0
3693,-6.90,0.8314,0
3694,-6.90,0.8313,0
3695,-7.50,0.8313,0
3696,-6.90,0.8313,0
3697,-7.50,0.8312,0
3698,-7.50,0.8312,0
3699,-6.90,0.8311,0
3700,-6.90,0.8311,0
3701,-6.90,0.8311,0
3702,-5.10,0.8310,0
3703,-6.90,0.8310,0
3704,-6.90,0.8309,0
3705,-7.50,0.8309,0
3706,-7.50,0.8309,0
3707,-8.10,0.8308,0
3708,-7.50,0.8308,0
3709,-8.10,0.8307,0
3710,-7.50,0.8307,0
3711,-6.90,0.8306,0
3712,0.90,0.8306,0
3713,-6.90,0.8306,0
3714,-8.10,0.8305,0
3715,-6.90,0.8305,0
3716,-7.50,0.8304,0
3717,-8.10,0.8304,0
3718,-6.30,0.8304,0
3719,-8.10,0.8303,0
3720,-7.50,0.8303,0
3721,-5.10,0.8302,0
3722,-7.50,0.8302,0
3723,-5.10,0.8301,0
3724,-7.50,0.8301,0
3725,-4.50,0.8301,0
3726,-8.10,0.8300,0
3727,-6.30,0.8300,0
3728,-7.50,0.8299,0
3729,-6.90,0.8299,0
3730,-4.50,0.8299,0
3731,-8.10,0.8298,0
3732,-5.10,0.8298,0
3733,-1.50,0.8297,0
3734,-8.10,0.8297,0
3735,-7.50,0.8296,0
3736,-7.50,0.8296,0
3737,-7.50,0.8296,0
3738,-5.70,0.8295,0
3739,-7.50,0.8295,0
3740,-7.50,0.8294,0
3741,-8.10,0.8294,0
3742,-6.90,0.8294,0
3743,-6.90,0.8293,0
3744,-2.70,0.8293,0
3745,-6.90,0.8292,0
3746,-7.50,0.8292,0
3747,-4.50,0.8291,0
3748,3.30,0.8291,3
3749,-8.10,0.8291,0
3750,-5.10,0.8290,0
3751,-5.70,0.8290,0
3752,-6.90,0.8289,0
3753,-3.90,0.8289,0
3754,-8.10,0.8289,0
3755,-5.70,0.8288,0
3756,-5.10,0.8288,0
3757,-4.50,0.8287,0
3758,-8.10,0.8287,0
3759,-7.50,0.8287,0
3760,-7.50,0.8286,0
3761,-6.30,0.8286,0
3762,-1.50,0.8285,0
3763,0.90,0.8285,0
3764,-5.10,0.8284,0
3765,-6.90,0.8284,0
3766,-6.90,0.8284,0
3767,-7.50,0.8283,0
3768,-5.10,0.8283,0
3769,-7.50,0.8282,0
3770,-7.50,0.8282,0
3771,-6.90,0.8282,0
3772,-5.10,0.8281,0
3773,-6.30,0.8281,0
3774,-5.70,0.8280,0
3775,-8.10,0.8280,0
3776,-2.10,0.8279,0
3777,-5.70,0.8279,0
3778,-7.50,0.8279,0
3779,-7.50,0.8278,0
3780,-2.70,0.8278,0
3781,-6.90,0.8277,0
3782,-7.50,0.8277,0
3783,-8.10,0.8277,0
3784,-7.50,0.8276,0
3785,-6.30,0.8276,0
3786,-6.90,0.8275,0
3787,-6.90,0.8275,0
3788,-6.90,0.8275,0
3789,-7.50,0.8274,0
3790,-7.50,0.8274,0
3791,-0.90,0.8273,0
3792,-8.10,0.8273,0
3793,-7.50,0.8272,0
3794,-7.50,0.8272,0
3795,-5.10,0.8272,0
3796,-7.50,0.8271,0
3797,-6.30,0.8271,0
3798,-7.50,0.8270,0
3799,-5.70,0.8270,0
3800,-6.90,0.8270,0
3801,-5.70,0.8269,0
3802,-5.70,0.8269,0
3803,-7.50,0.8268,0
3804,-6.90,0.8268,0
3805,-6.90,0.8267,0
3806,-6.90,0.8267,0
3807,-3.90,0.8267,0
3808,-6.30,0.8266,0
3809,-6.90,0.8266,0
3810,-7.50,0.8265,0
3811,-7.50,0.8265,0
3812,-6.90,0.8265,0
3813,-5.10,0.8264,0
3814,-6.30,0.8264,0
3815,-4.50,0.8263,0
3816,-3.90,0.8263,0
3817,-7.50,0.8263,0
3818,-7.50,0.8262,0
3819,-6.90,0.8262,0
3820,-2.10,0.8261,0
3821,-8.70,0.8261,0
3822,-6.90,0.8260,0
3823,-6.90,0.8260,0
3824,-8.10,0.8260,0
3825,-6.30,0.8259,0
3826,-7.50,0.8259,0
3827,-7.50,0.8258,0
3828,-7.50,0.8258,0
3829,-6.90,0.8258,0
3830,-7.50,0.8257,0
3831,-4.50,0.8257,0
3832,-8.10,0.8256,0
3833,-6.90,0.8256,0
3834,-7.50,0.8256,0
3835,-1.50,0.8255,0
3836,-6.90,0.8255,0
3837,-5.70,0.8254,0
3838,-6.30,0.8254,0
3839,-7.50,0.8253,0
3840,-6.30,0.8253,0
3841,-6.90,0.8253,0
3842,-4.50,0.8252,0
3843,-6.90,0.8252,0
3844,-7.50,0.8251,0
3845,-6.90,0.8251,0
3846,-5.70,0.8251,0
3847,-8.70,0.8250,0
3848,-6.90,0.8250,0
3849,-5.70,0.8249,0
3850,-7.50,0.8249,0
3851,-7.50,0.8248,0
3852,-7.50,0.8248,0
3853,-3.90,0.8248,0
3854,-8.10,0.8247,0
3855,-6.30,0.8247,0
3856,-7.50,0.8246,0
3857,-8.10,0.8246,0
3858,-6.90,0.8246,0
3859,-6.90,0.8245,0
3860,-6.90,0.8245,0
3861,-7.50,0.8244,0
3862,-5.70,0.8244,0
3863,-6.90,0.8244,0
3864,-8.10,0.8243,0
3865,-6.90,0.8243,0
3866,-7.50,0.8242,0
3867,-7.50,0.8242,0
3868,-5.10,0.8241,0
3869,-7.50,0.8241,0
3870,-4.50,0.8241,0
3871,-8.10,0.8240,0
3872,-7.50,0.8240,0
3873,-6.30,0.8239,0
3874,-5.10,0.8239,0
3875,-6.30,0.8239,0
3876,-7.50,0.8238,0
3877,-7.50,0.8238,0
3878,-6.30,0.8237,0
3879,-7.50,0.8237,0
3880,-8.10,0.8237,0
3881,-6.90,0.8236,0
3882,-7.50,0.8236,0
3883,-6.30,0.8235,0
3884,-7.50,0.8235,0
3885,-8.10,0.8234,0
3886,-6.30,0.8234,0
3887,-7.50,0.8234,0
3888,-8.10,0.8233,0
3889,-7.50,0.8233,0
3890,-5.10,0.8232,0
3891,-6.90,0.8232,0
3892,-5.70,0.8232,0
3893,-6.30,0.8231,0
3894,0.30,0.8231,0
3895,-5.10,0.8230,0
3896,-7.50,0.8230,0
3897,-7.50,0.8230,0
3898,-5.70,0.8229,0
3899,-7.50,0.8229,0
3900,-6.90,0.8228,0
3901,-6.30,0.8228,0
3902,-5.70,0.8227,0
3903,-7.50,0.8227,0
3904,-6.90,0.8227,0
3905,-3.90,0.8226,0
3906,-5.10,0.8226,0
3907,-6.90,0.8225,0
3908,-7.50,0.8225,0
3909,-6.30,0.8225,0
3910,-6.30,0.8224,0
3911,-7.50,0.8224,0
3912,-7.50,0.8223,0
3913,-5.70,0.8223,0
3914,-6.90,0.8223,0
3915,-8.10,0.8222,0
3916,-7.50,0.8222,0
3917,-4.50,0.8221,0
3918,-7.50,0.8221,0
3919,-7.50,0.8220,0
3920,-5.10,0.8220,0
3921,-6.90,0.8220,0
3922,-6.90,0.8219,0
3923,-7.50,0.8219,0
3924,-6.30,0.8218,0
3925,-7.50,0.8218,0
3926,-6.90,0.8218,0
3927,-6.30,0.8217,0
3928,-6.90,0.8217,0
3929,-6.30,0.8216,0
3930,-7.50,0.8216,0
3931,-6.90,0.8216,0
3932,-6.90,0.8215,0
3933,-4.50,0.8215,0
3934,-6.90,0.8214,0
3935,-6.90,0.8214,0
3936,-6.90,0.8214,0
3937,-7.50,0.8213,0
3938,-3.90,0.8213,0
3939,-6.30,0.8212,0
3940,-8.10,0.8212,0
3941,-6.90,0.8211,0
3942,-5.10,0.8211,0
3943,-6.30,0.8211,0
3944,-5.10,0.8210,0
3945,-7.50,0.8210,0
3946,-8.10,0.8209,0
3947,-7.50,0.8209,0
3948,-6.90,0.8209,0
3949,-5.10,0.8208,0
3950,-8.10,0.8208,0
3951,-6.30,0.8207,0
3952,-5.10,0.8207,0
3953,-7.50,0.8207,0
3954,-7.50,0.8206,0
3955,-2.70,0.8206,0
3956,-8.10,0.8205,0
3957,-7.50,0.8205,0
3958,-4.50,0.8204,0
3959,-4.50,0.8204,0
3960,-5.10,0.8204,0
3961,-4.50,0.8203,0
3962,-7.50,0.8203,0
3963,-8.10,0.8202,0
3964,-6.90,0.8202,0
3965,-8.10,0.8202,0
3966,-6.90,0.8201,0
3967,-8.70,0.8201,0
3968,-8.10,0.8200,0
3969,-8.10,0.8200,0
3970,-2.70,0.8200,0
3971,-6.90,0.8199,0
3972,-6.90,0.8199,0
3973,-7.50,0.8198,0
3974,-8.10,0.8198,0
3975,-2.10,0.8198,0
3976,-6.30,0.8197,0
3977,-5.70,0.8197,0
3978,-7.50,0.8196,0
3979,-8.10,0.8196,0
3980,-6.90,0.8195,0
3981,-6.90,0.8195,0
3982,-7.50,0.8195,0
3983,-6.90,0.8194,0
3984,-7.50,0.8194,0
3985,-5.70,0.8193,0
3986,-6.90,0.8193,0
3987,-6.90,0.8193,0
3988,-4.50,0.8192,0
3989,-7.50,0.8192,0
3990,-3.90,0.8191,0
3991,-3.90,0.8191,0
3992,-7.50,0.8191,0
3993,-6.30,0.8190,0
3994,-6.90,0.8190,0
3995,-8.10,0.8189,0
3996,-6.30,0.8189,0
3997,-4.50,0.8188,0
3998,-7.50,0.8188,0
3999,-6.30,0.8188,0
4000,-6.30,0.8187,0
4001,-5.70,0.8187,0
4002,-5.70,0.8186,0
4003,-5.10,0.8186,0
4004,-8.70,0.8186,0
4005,-6.90,0.8185,0
4006,-6.90,0.8185,0
4007,3.90,0.8184,3
4008,-6.90,0.8184,0
4009,-5.10,0.8184,0
4010,-8.10,0.8183,0
4011,-7.50,0.8183,0
4012,-6.30,0.8182,0
4013,-2.70,0.8182,0
4014,-5.10,0.8182,0
4015,-6.30,0.8181,0
4016,-8.10,0.8181,0
4017,-6.90,0.8180,0
4018,-5.70,0.8180,0
4019,-8.10,0.8179,0
4020,-5.70,0.8179,0
4021,-8.10,0.8179,0
4022,-4.50,0.8178,0
4023,-4.50,0.8178,0
4024,-6.30,0.8177,0
4025,-3.30,0.8177,0
4026,-7.50,0.8177,0
4027,-7.50,0.8176,0
4028,-5.70,0.8176,0
4029,-6.30,0.8175,0
4030,-5.10,0.8175,0
4031,-7.50,0.8175,0
4032,-7.50,0.8174,0
4033,-8.10,0.8174,0
4034,-5.70,0.8173,0
4035,-7.50,0.8173,0
4036,-7.50,0.8173,0
4037,-7.50,0.8172,0
4038,-6.30,0.8172,0
4039,-6.30,0.8171,0
4040,-7.50,0.8171,0
4041,-7.50,0.8170,0
4042,-8.10,0.8170,0
4043,-7.50,0.8170,0
4044,-6.90,0.8169,0
4045,-5.70,0.8169,0
4046,-3.90,0.8168,0
4047,-2.70,0.8168,0
4048,-4.50,0.8168,0
4049,-7.50,0.8167,0
4050,-6.90,0.8167,0
4051,-5.70,0.8166,0
4052,-6.90,0.8166,0
4053,-8.10,0.8166,0
4054,-8.10,0.8165,0
4055,-8.70,0.8165,0
4056,-5.10,0.8164,0
4057,-5.70,0.8164,0
4058,-5.70,0.8164,0
4059,-6.90,0.8163,0
4060,-5.70,0.8163,0
4061,-7.50,0.8162,0
4062,-7.50,0.8162,0
4063,-7.50,0.8162,0
4064,-6.90,0.8161,0
4065,-6.30,0.8161,0
4066,-6.90,0.8160,0
4067,-7.50,0.8160,0
4068,-7.50,0.8159,0
4069,-5.70,0.8159,0
4070,-8.70,0.8159,0
4071,-7.50,0.8158,0
4072,-6.90,0.8158,0
4073,-7.50,0.8157,0
4074,-6.90,0.8157,0
4075,-8.10,0.8157,0
4076,-6.30,0.8156,0
4077,-6.90,0.8156,0
4078,-6.90,0.8155,0
4079,-4.50,0.8155,0
4080,-8.10,0.8155,0
4081,-5.70,0.8154,0
4082,-7.50,0.8154,0
4083,-5.70,0.8153,0
4084,-6.30,0.8153,0
4085,-3.30,0.8153,0
4086,-8.10,0.8152,0
4087,-5.70,0.8152,0
4088,-8.70,0.8151,0
4089,-6.30,0.8151,0
4090,-6.30,0.8151,0
4091,-6.30,0.8150,0
4092,-8.10,0.8150,0
4093,-6.90,0.8149,0
4094,-6.90,0.8149,0
4095,-6.90,0.8148,0
4096,-8.10,0.8148,0
4097,-6.30,0.8148,0
4098,-6.30,0.8147,0
4099,-5.70,0.8147,0
4100,-5.70,0.8146,0
4101,-7.50,0.8146,0
4102,-6.90,0.8146,0
4103,-6.30,0.8145,0
4104,-8.10,0.8145,0
4105,-3.90,0.8144,0
4106,-6.30,0.8144,0
4107,-6.30,0.8144,0
4108,-3.90,0.8143,0
4109,-8.10,0.8143,0
4110,-7.50,0.8142,0
4111,-7.50,0.8142,0
4112,-7.50,0.8142,0
4113,-7.50,0.8141,0
4114,-8.70,0.8141,0
4115,-5.70,0.8140,0
4116,-5.70,0.8140,0
4117,-7.50,0.8140,0
4118,-7.50,0.8139,0
4119,-6.30,0.8139,0
4120,-3.90,0.8138,0
4121,-6.30,0.8138,0
4122,-7.50,0.8137,0
4123,-7.50,0.8137,0
4124,-6.90,0.8137,0
4125,-8.10,0.8136,0
4126,-6.90,0.8136,0
4127,-6.30,0.8135,0
4128,-5.70,0.8135,0
4129,-6.90,0.8135,0
4130,-2.70,0.8134,0
4131,-7.50,0.8134,0
4132,-6.90,0.8133,0
4133,-6.90,0.8133,0
4134,-5.10,0.8133,0
4135,-6.90,0.8132,0
4136,-3.90,0.8132,0
4137,-7.50,0.8131,0
4138,-4.50,0.8131,0
4139,-6.90,0.8131,0
4140,-3.30,0.8130,0
4141,-8.10,0.8130,0
4142,-6.90,0.8129,0
4143,-6.90,0.8129,0
4144,-8.10,0.8129,0
4145,-6.90,0.8128,0
4146,-6.30,0.8128,0
4147,-7.50,0.8127,0
4148,-7.50,0.8127,0
4149,-0.30,0.8126,0
4150,-6.30,0.8126,0
4151,-6.30,0.8126,0
4152,-6.30,0.8125,0
4153,-4.50,0.8125,0
4154,-8.10,0.8124,0
4155,-7.50,0.8124,0
4156,-8.10,0.8124,0
4157,-5.10,0.8123,0
4158,-6.30,0.8123,0
4159,-6.30,0.8122,0
4160,-7.50,0.8122,0
4161,-6.90,0.8122,0
4162,-6.30,0.8121,0
4163,-5.70,0.8121,0
4164,-4.50,0.8120,0
4165,-8.10,0.8120,0
4166,-7.50,0.8120,0
4167,-8.10,0.8119,0
4168,-8.70,0.8119,0
4169,-5.10,0.8118,0
4170,-5.70,0.8118,0
4171,-7.50,0.8118,0
4172,-7.50,0.8117,0
4173,-5.10,0.8117,0
4174,-6.90,0.8116,0
4175,-7.50,0.8116,0
4176,-7.50,0.8116,0
4177,-6.30,0.8115,0
4178,-7.50,0.8115,0
4179,-3.90,0.8114,0
4180,-7.50,0.8114,0
4181,-7.50,0.8114,0
4182,-6.90,0.8113,0
4183,-8.10,0.8113,0
4184,-6.90,0.8112,0
4185,-6.90,0.8112,0
4186,-7.50,0.8111,0
4187,-8.70,0.8111,0
4188,-7.50,0.8111,0
4189,-5.10,0.8110,0
4190,-7.50,0.8110,0
4191,-6.30,0.8109,0
4192,-6.90,0.8109,0
4193,-8.70,0.8109,0
4194,-6.30,0.8108,0
4195,-5.10,0.8108,0
4196,-6.30,0.8107,0
4197,-6.90,0.8107,0
4198,-7.50,0.8107,0
4199,-7.50,0.8106,0
4200,-6.30,0.8106,0
4201,-6.90,0.8105,0
4202,-6.90,0.8105,0
4203,-7.50,0.8105,0
4204,-6.30,0.8104,0
4205,-8.10,0.8104,0
4206,-6.30,0.8103,0
4207,-6.30,0.8103,0
4208,-3.30,0.8103,0
4209,-6.30,0.8102,0
4210,-3.30,0.8102,0
4211,-6.30,0.8101,0
4212,-7.50,0.8101,0
4213,-5.70,0.8101,0
4214,-5.70,0.8100,0
4215,-7.50,0.8100,0
4216,-7.50,0.8099,0
4217,-3.30,0.8099,0
4218,-6.30,0.8099,0
4219,-6.90,0.8098,0
4220,-6.90,0.8098,0
4221,-5.70,0.8097,0
4222,-8.10,0.8097,0
4223,-3.30,0.8096,0
4224,-6.90,0.8096,0
4225,-7.50,0.8096,0
4226,-7.50,0.8095,0
4227,-6.30,0.8095,0
4228,-5.10,0.8094,0
4229,-6.30,0.8094,0
4230,-5.70,0.8094,0
4231,-6.30,0.8093,0
4232,-5.70,0.8093,0
4233,-6.90,0.8092,0
4234,-5.70,0.8092,0
4235,-7.50,0.8092,0
4236,-6.90,0.8091,0
4237,-6.90,0.8091,0
4238,-7.50,0.8090,0
4239,-6.30,0.8090,0
4240,-6.90,0.8090,0
4241,-7.50,0.8089,0
4242,-5.10,0.8089,0
4243,-6.30,0.8088,0
4244,-5.10,0.8088,0
4245,-8.10,0.8088,0
4246,-6.90,0.8087,0
4247,-6.30,0.8087,0
4248,-6.30,0.8086,0
4249,-5.70,0.8086,0
4250,-6.90,0.8086,0
4251,-7.50,0.8085,0
4252,-7.50,0.8085,0
4253,-8.10,0.8084,0
4254,-8.10,0.8084,0
4255,-7.50,0.8084,0
4256,-5.10,0.8083,0
4257,-6.30,0.8083,0
4258,-5.70,0.8082,0
4259,-7.50,0.8082,0
4260,-4.50,0.8082,0
4261,-5.10,0.8081,0
4262,-5.70,0.8081,0
4263,-7.50,0.8080,0
4264,-6.30,0.8080,0
4265,-8.10,0.8079,0
4266,-7.50,0.8079,0
4267,-6.90,0.8079,0
4268,-7.50,0.8078,0
4269,-6.90,0.8078,0
4270,-7.50,0.8077,0
4271,-6.90,0.8077,0
4272,-6.30,0.8077,0
4273,-6.30,0.8076,0
4274,-5.10,0.8076,0
4275,-7.50,0.8075,0
4276,-3.90,0.8075,0
4277,-7.50,0.8075,0
4278,-6.30,0.8074,0
4279,-7.50,0.8074,0
4280,-6.90,0.8073,0
4281,-6.30,0.8073,0
4282,-3.90,0.8073,0
4283,-2.10,0.8072,0
4284,-8.10,0.8072,0
4285,-8.70,0.8071,0
4286,-5.70,0.8071,0
4287,-6.30,0.8071,0
4288,-0.90,0.8070,0
4289,-7.50,0.8070,0
4290,-7.50,0.8069,0
4291,-7.50,0.8069,0
